"job_id","company_id","job_title","job_level","job_type","remote_allowed","salary_min","salary_max","location_country","posted_date"
1538,95,"Software Engineer","Junior","Internship",True,41878,141013,"UK","2025-08-01"
1539,129,"Product Manager","Mid","Full-time",False,68246,132073,"India","2025-10-10"
1540,70,"QA Engineer","Junior","Contract",True,78938,134004,"USA","2025-09-01"
1541,149,"Product Manager","Senior","Contract",False,49985,103760,"UK","2025-04-19"
1542,67,"Product Manager","Lead","Internship",False,59623,138561,"Canada","2025-06-12"
1543,14,"Data Analyst","Senior","Internship",True,44993,119404,"Canada","2025-11-25"
1544,106,"QA Engineer","Lead","Full-time",True,74695,103879,"UK","2025-12-08"
1545,9,"Software Engineer","Lead","Internship",False,41569,145706,"UK","2025-09-25"
1546,130,"Product Manager","Junior","Contract",False,57816,118097,"India","2025-10-31"
1547,95,"Product Manager","Junior","Internship",True,71542,141430,"India","2025-04-04"
1548,19,"DevOps Engineer","Mid","Contract",True,62138,145707,"Remote","2025-12-18"
1549,96,"Data Analyst","Senior","Full-time",True,55615,139624,"UK","2025-07-17"
1550,80,"Data Analyst","Junior","Full-time",False,77498,101284,"Germany","2025-12-03"
1551,137,"Data Analyst","Lead","Full-time",False,63191,105553,"USA","2025-12-19"
1552,60,"QA Engineer","Junior","Full-time",True,40739,123062,"Remote","2025-05-02"
1553,124,"Software Engineer","Senior","Internship",False,44428,144314,"Canada","2025-04-10"
1554,35,"Software Engineer","Lead","Full-time",False,56782,139283,"Remote","2025-05-28"
1555,49,"DevOps Engineer","Lead","Contract",False,72082,104234,"UK","2025-02-15"
1556,2,"QA Engineer","Lead","Contract",True,54757,102295,"USA","2025-01-28"
1557,62,"Software Engineer","Mid","Internship",False,74680,132116,"Remote","2025-11-26"
1558,82,"Software Engineer","Senior","Contract",False,44354,143884,"Germany","2025-10-29"
1559,3,"Data Analyst","Mid","Contract",True,66777,123993,"UK","2025-10-08"
1560,105,"QA Engineer","Junior","Contract",False,72136,92498,"UK","2025-02-09"
1561,79,"Product Manager","Junior","Contract",False,58150,119790,"Remote","2025-03-31"
1562,108,"Data Analyst","Mid","Full-time",True,46046,106465,"USA","2025-07-04"
1563,5,"Product Manager","Senior","Full-time",True,79794,105807,"UK","2025-08-10"
1564,146,"QA Engineer","Junior","Full-time",False,70189,128795,"Remote","2025-07-03"
1565,116,"QA Engineer","Lead","Internship",True,70181,144770,"USA","2025-07-31"
1566,16,"DevOps Engineer","Mid","Internship",False,61774,131745,"Canada","2025-04-24"
1567,106,"Data Analyst","Lead","Contract",False,71816,128705,"Germany","2025-11-30"
1568,140,"Product Manager","Junior","Internship",True,69632,109437,"Germany","2025-03-25"
1569,140,"DevOps Engineer","Lead","Full-time",False,41481,139564,"Germany","2026-01-13"
1570,1,"Software Engineer","Senior","Full-time",False,60215,114369,"India","2025-04-03"
1571,2,"Data Analyst","Senior","Internship",True,63287,118731,"UK","2025-05-09"
1572,31,"Data Analyst","Mid","Full-time",False,78386,99760,"UK","2025-12-19"
1573,144,"QA Engineer","Junior","Full-time",False,67555,124840,"Canada","2025-12-16"
1574,64,"DevOps Engineer","Senior","Contract",True,59721,127472,"Germany","2025-09-19"
1575,60,"Product Manager","Senior","Internship",True,73436,143718,"Remote","2025-09-30"
1576,57,"Data Analyst","Senior","Contract",True,73972,138559,"Canada","2025-09-17"
1577,14,"Product Manager","Mid","Full-time",False,58230,104927,"USA","2025-05-11"
1578,60,"QA Engineer","Junior","Full-time",False,74646,96764,"Canada","2025-12-18"
1579,94,"QA Engineer","Senior","Full-time",False,79538,135771,"Canada","2025-11-30"
1580,49,"DevOps Engineer","Mid","Full-time",False,75851,138626,"Germany","2025-03-18"
1581,17,"Software Engineer","Junior","Full-time",False,53497,149523,"USA","2025-01-24"
1582,106,"Product Manager","Lead","Full-time",True,65382,106120,"USA","2025-04-19"
1583,50,"QA Engineer","Junior","Contract",False,50720,145590,"Canada","2025-10-23"
1584,96,"Product Manager","Senior","Contract",False,60972,114671,"Remote","2025-07-20"
1585,103,"Software Engineer","Lead","Contract",False,74366,124789,"UK","2025-02-21"
1586,126,"Software Engineer","Junior","Internship",False,53435,120469,"Germany","2025-06-27"
1587,104,"Software Engineer","Junior","Contract",False,67733,112862,"Canada","2025-11-13"
1588,142,"DevOps Engineer","Junior","Full-time",True,55386,135236,"India","2025-07-20"
1589,24,"Data Analyst","Senior","Contract",False,74113,107138,"USA","2025-04-14"
1590,122,"DevOps Engineer","Mid","Contract",True,53432,147798,"Remote","2025-11-26"
1591,17,"DevOps Engineer","Lead","Contract",False,73221,126778,"UK","2025-10-22"
1592,66,"Software Engineer","Senior","Full-time",True,77557,109278,"USA","2025-01-29"
1593,142,"DevOps Engineer","Senior","Contract",False,77281,96053,"Germany","2025-11-09"
1594,133,"Product Manager","Senior","Internship",True,76521,133359,"UK","2025-05-04"
1595,34,"Product Manager","Mid","Internship",False,69913,103258,"Remote","2025-03-14"
1596,132,"Software Engineer","Junior","Full-time",True,74062,116232,"UK","2025-03-24"
1597,13,"Software Engineer","Junior","Internship",False,52478,135587,"USA","2025-11-03"
1598,51,"Data Analyst","Mid","Contract",False,64021,131085,"Canada","2025-10-12"
1599,58,"Software Engineer","Junior","Contract",True,49221,108726,"India","2025-07-23"
1600,70,"Software Engineer","Junior","Full-time",False,44983,105817,"USA","2025-08-11"
1601,122,"Software Engineer","Mid","Full-time",False,65374,91322,"Canada","2025-12-01"
1602,30,"DevOps Engineer","Junior","Internship",False,69364,113144,"India","2025-07-06"
1603,41,"DevOps Engineer","Lead","Internship",False,43473,113550,"India","2025-12-26"
1604,58,"DevOps Engineer","Lead","Contract",True,78317,120711,"UK","2025-07-17"
1605,77,"Software Engineer","Lead","Full-time",True,60520,129835,"Canada","2025-12-15"
1606,20,"Software Engineer","Junior","Contract",True,46967,128967,"Canada","2025-08-27"
1607,93,"Product Manager","Senior","Contract",True,43246,115478,"Canada","2025-08-06"
1608,3,"QA Engineer","Mid","Internship",False,44710,100247,"Canada","2025-06-18"
1609,79,"Product Manager","Mid","Contract",False,61982,128350,"USA","2025-06-05"
1610,81,"DevOps Engineer","Senior","Internship",False,65029,108052,"Germany","2025-12-29"
1611,26,"Software Engineer","Junior","Internship",False,48061,120432,"USA","2025-03-03"
1612,83,"DevOps Engineer","Mid","Full-time",True,43149,131767,"India","2025-09-15"
1613,127,"Product Manager","Junior","Full-time",True,73243,92770,"UK","2025-08-07"
1614,129,"DevOps Engineer","Senior","Contract",False,77189,126779,"India","2025-02-28"
1615,111,"QA Engineer","Senior","Full-time",True,49769,133361,"Remote","2025-03-05"
1616,15,"QA Engineer","Junior","Internship",False,76456,133939,"Canada","2026-01-16"
1617,102,"QA Engineer","Senior","Contract",True,42715,138717,"Germany","2025-11-17"
1618,29,"Software Engineer","Senior","Contract",False,53769,121098,"Remote","2025-10-16"
1619,117,"Data Analyst","Lead","Full-time",True,44929,104839,"USA","2025-04-11"
1620,109,"Product Manager","Mid","Contract",True,47743,95858,"India","2025-05-25"
1621,138,"Product Manager","Lead","Internship",True,54523,129715,"India","2025-10-15"
1622,90,"QA Engineer","Lead","Internship",False,60328,115782,"Canada","2025-09-26"
1623,4,"Data Analyst","Junior","Contract",True,40698,138277,"Remote","2025-06-10"
1624,131,"Software Engineer","Lead","Internship",False,65534,147751,"USA","2025-05-25"
1625,65,"Product Manager","Senior","Contract",False,41035,102354,"Remote","2025-06-14"
1626,12,"Data Analyst","Lead","Full-time",False,56362,143745,"UK","2025-11-02"
1627,83,"DevOps Engineer","Senior","Internship",True,76083,93372,"USA","2025-10-11"
1628,32,"Product Manager","Junior","Full-time",False,74424,124563,"USA","2025-08-06"
1629,81,"Product Manager","Mid","Contract",True,57145,103149,"Canada","2026-01-07"
1630,21,"DevOps Engineer","Junior","Internship",False,64732,127061,"Germany","2025-08-04"
1631,5,"Data Analyst","Junior","Full-time",False,50347,130313,"India","2025-03-07"
1632,138,"Data Analyst","Junior","Full-time",True,74587,96313,"India","2025-02-19"
1633,138,"DevOps Engineer","Junior","Full-time",False,56761,146252,"USA","2025-04-25"
1634,17,"Software Engineer","Senior","Contract",False,69202,119072,"Canada","2025-06-10"
1635,17,"Data Analyst","Senior","Contract",False,45936,149632,"India","2025-05-14"
1636,52,"Product Manager","Lead","Full-time",False,52129,99853,"UK","2025-02-08"
1637,126,"DevOps Engineer","Senior","Contract",True,52906,110306,"Remote","2025-09-28"
1638,35,"QA Engineer","Lead","Contract",True,65463,111725,"Canada","2025-10-14"
1639,108,"Data Analyst","Lead","Full-time",True,42704,143467,"UK","2025-05-06"
1640,69,"DevOps Engineer","Junior","Internship",True,60015,143818,"India","2025-11-17"
1641,114,"Product Manager","Senior","Contract",True,43368,90060,"India","2025-06-04"
1642,101,"DevOps Engineer","Lead","Full-time",False,48390,93743,"Canada","2025-06-30"
1643,96,"Product Manager","Senior","Full-time",True,75300,107145,"USA","2025-08-03"
1644,27,"QA Engineer","Mid","Contract",True,57476,107644,"Germany","2025-10-20"
1645,90,"QA Engineer","Lead","Contract",True,41055,115117,"Canada","2025-05-20"
1646,65,"Data Analyst","Lead","Internship",True,53447,138926,"India","2025-04-29"
1647,1,"DevOps Engineer","Mid","Full-time",True,56597,139638,"UK","2025-03-01"
1648,144,"Software Engineer","Junior","Internship",False,65180,114373,"Germany","2025-01-26"
1649,87,"DevOps Engineer","Junior","Full-time",False,59929,110881,"Germany","2025-06-11"
1650,8,"Product Manager","Junior","Full-time",True,70558,91920,"Remote","2025-08-25"
1651,145,"QA Engineer","Senior","Contract",False,58200,144908,"Germany","2025-02-23"
1652,22,"Software Engineer","Lead","Contract",False,68420,114870,"Canada","2025-03-17"
1653,46,"Software Engineer","Senior","Internship",True,48407,149499,"Remote","2025-12-18"
1654,106,"DevOps Engineer","Junior","Full-time",True,64310,99781,"Canada","2025-07-17"
1655,16,"DevOps Engineer","Mid","Internship",True,44495,100574,"India","2025-09-22"
1656,23,"Product Manager","Lead","Full-time",False,51539,147912,"Germany","2025-08-23"
1657,81,"DevOps Engineer","Mid","Full-time",True,68243,139615,"Remote","2025-10-13"
1658,68,"QA Engineer","Senior","Internship",True,50129,118627,"Remote","2025-07-24"
1659,26,"Software Engineer","Lead","Internship",True,47058,129943,"Canada","2025-09-28"
1660,84,"DevOps Engineer","Senior","Contract",True,67867,100561,"Canada","2025-09-11"
1661,53,"Data Analyst","Junior","Internship",False,69435,131238,"Canada","2025-03-27"
1662,49,"Product Manager","Lead","Internship",True,49328,149208,"Germany","2025-05-12"
1663,7,"Product Manager","Mid","Internship",True,42777,144564,"Germany","2026-01-03"
1664,144,"Data Analyst","Mid","Full-time",True,66183,135254,"USA","2025-10-26"
1665,131,"DevOps Engineer","Junior","Full-time",True,47840,107741,"Canada","2025-10-13"
1666,29,"DevOps Engineer","Senior","Full-time",False,43737,111544,"Canada","2026-01-09"
1667,3,"DevOps Engineer","Mid","Contract",False,49871,128517,"UK","2025-09-01"
1668,97,"Software Engineer","Junior","Full-time",True,68025,141295,"Remote","2025-02-10"
1669,136,"QA Engineer","Senior","Contract",True,45394,113184,"Canada","2025-12-27"
1670,38,"Software Engineer","Senior","Contract",False,68040,103600,"Remote","2025-10-12"
1671,57,"Data Analyst","Lead","Internship",False,43744,106217,"USA","2025-12-20"
1672,82,"Data Analyst","Senior","Internship",False,40114,134098,"Remote","2025-09-14"
1673,38,"Software Engineer","Mid","Contract",False,42386,123433,"Germany","2025-10-09"
1674,118,"Product Manager","Junior","Full-time",False,76764,143411,"Canada","2025-12-02"
1675,148,"QA Engineer","Mid","Full-time",False,71198,140648,"India","2025-04-12"
1676,8,"DevOps Engineer","Lead","Full-time",True,77732,139055,"USA","2025-01-27"
1677,97,"Data Analyst","Mid","Internship",False,67262,97252,"Remote","2025-12-07"
1678,18,"QA Engineer","Mid","Internship",False,63127,120075,"Canada","2025-10-14"
1679,39,"Software Engineer","Lead","Full-time",False,55588,99837,"Germany","2025-05-27"
1680,24,"Data Analyst","Mid","Internship",False,53803,100648,"Canada","2025-08-10"
1681,108,"DevOps Engineer","Junior","Contract",False,48281,139054,"India","2025-05-13"
1682,146,"Software Engineer","Lead","Full-time",False,58092,137837,"UK","2025-05-02"
1683,119,"Software Engineer","Lead","Contract",True,75463,103827,"Germany","2025-10-14"
1684,52,"Software Engineer","Mid","Contract",True,76515,92402,"Remote","2025-12-24"
1685,25,"Data Analyst","Mid","Internship",True,41993,116627,"Canada","2025-10-30"
1686,135,"Data Analyst","Mid","Contract",True,63119,107964,"USA","2025-03-19"
1687,129,"DevOps Engineer","Lead","Full-time",True,61733,96403,"Germany","2025-11-06"
1688,61,"Software Engineer","Junior","Contract",False,64223,112963,"India","2025-08-27"
1689,131,"Software Engineer","Lead","Internship",False,50706,93439,"USA","2025-09-10"
1690,48,"Data Analyst","Junior","Contract",False,61472,133549,"UK","2025-10-05"
1691,24,"Software Engineer","Mid","Contract",False,57148,127477,"Canada","2025-07-06"
1692,38,"Data Analyst","Junior","Internship",False,66182,124517,"Canada","2025-08-05"
1693,114,"Product Manager","Junior","Contract",False,75282,110985,"UK","2025-05-26"
1694,99,"Software Engineer","Lead","Internship",False,65511,90846,"USA","2025-10-18"
1695,53,"DevOps Engineer","Junior","Internship",False,47436,109111,"Germany","2025-06-22"
1696,15,"Software Engineer","Senior","Internship",True,64134,90031,"Canada","2025-03-03"
1697,143,"Data Analyst","Senior","Full-time",False,63902,92081,"Canada","2025-04-06"
1698,138,"Product Manager","Lead","Contract",True,69304,149958,"Germany","2025-12-13"
1699,73,"Data Analyst","Junior","Contract",False,53530,134219,"Remote","2025-04-21"
1700,17,"Software Engineer","Junior","Contract",True,77440,100056,"Germany","2025-03-01"
1701,65,"DevOps Engineer","Lead","Full-time",True,48570,114366,"USA","2025-02-16"
1702,36,"Software Engineer","Lead","Full-time",True,66472,144187,"UK","2025-12-29"
1703,94,"QA Engineer","Junior","Internship",True,72861,107380,"Canada","2025-04-08"
1704,107,"Data Analyst","Senior","Internship",False,45539,105783,"Germany","2025-05-02"
1705,106,"QA Engineer","Junior","Contract",True,79997,112788,"Remote","2025-09-30"
1706,105,"Software Engineer","Senior","Full-time",False,53366,119718,"UK","2025-10-15"
1707,113,"DevOps Engineer","Senior","Full-time",False,50102,139878,"Remote","2025-02-12"
1708,78,"Data Analyst","Mid","Full-time",True,59506,93021,"USA","2025-03-08"
1709,133,"Data Analyst","Lead","Full-time",False,41535,110505,"USA","2025-07-01"
1710,124,"Product Manager","Junior","Full-time",True,60595,144567,"India","2025-08-29"
1711,65,"DevOps Engineer","Mid","Full-time",True,77102,147580,"USA","2025-05-27"
1712,83,"Data Analyst","Mid","Internship",True,70285,139960,"Canada","2025-12-21"
1713,110,"Product Manager","Senior","Contract",False,75550,95106,"Canada","2025-03-05"
1714,76,"Software Engineer","Lead","Full-time",False,42990,140966,"Remote","2025-04-16"
1715,13,"Data Analyst","Mid","Contract",False,75021,131574,"India","2025-06-29"
1716,43,"DevOps Engineer","Senior","Contract",False,61709,121227,"USA","2025-01-28"
1717,11,"Data Analyst","Senior","Contract",False,59228,97059,"UK","2025-09-28"
1718,71,"Data Analyst","Mid","Internship",True,40451,145074,"USA","2025-12-26"
1719,128,"DevOps Engineer","Junior","Internship",True,45728,139222,"Remote","2025-03-10"
1720,31,"QA Engineer","Mid","Full-time",True,67322,118444,"Canada","2025-05-05"
1721,55,"Software Engineer","Mid","Internship",False,75649,124070,"Canada","2025-12-12"
1722,125,"Product Manager","Mid","Internship",False,74821,90343,"UK","2025-05-06"
1723,30,"Product Manager","Junior","Internship",False,62317,119838,"USA","2026-01-20"
1724,11,"QA Engineer","Senior","Full-time",False,54107,129977,"India","2025-03-12"
1725,63,"DevOps Engineer","Junior","Full-time",False,42459,100571,"UK","2025-08-22"
1726,63,"Data Analyst","Mid","Contract",False,40861,100155,"Germany","2025-06-25"
1727,127,"QA Engineer","Lead","Full-time",False,47051,92002,"Remote","2025-05-01"
1728,129,"QA Engineer","Mid","Full-time",False,74614,134620,"Remote","2025-03-30"
1729,20,"QA Engineer","Senior","Contract",True,76840,137127,"Germany","2025-09-04"
1730,51,"QA Engineer","Lead","Full-time",True,52319,141703,"Canada","2025-07-14"
1731,75,"Data Analyst","Lead","Full-time",True,67601,139315,"UK","2025-03-18"
