"interview_id","application_id","interview_round","interview_type","interview_score","interview_date"
13106,3185,1,"Managerial","4.86","2025-07-14"
13107,4588,2,"HR","1.75","2025-05-24"
13108,7212,1,"Technical","4.99","2025-10-08"
13109,10860,2,"Managerial","3.32","2026-01-19"
13110,5142,1,"Managerial","3.79","2026-01-17"
13111,9016,4,"Managerial","1.30","2025-03-28"
13112,1481,4,"HR","4.40","2025-07-09"
13113,5153,2,"Technical","3.83","2025-09-12"
13114,9722,3,"Technical","1.22","2025-09-29"
13115,11003,1,"HR","4.26","2025-05-17"
13116,8210,3,"Technical","1.88","2025-05-02"
13117,231,2,"Technical","4.05","2025-05-31"
13118,4396,4,"Technical","1.17","2025-11-08"
13119,2243,1,"Managerial","2.07","2025-06-02"
13120,5328,4,"HR","2.57","2025-06-12"
13121,6985,3,"Phone","3.38","2025-07-25"
13122,10812,1,"Phone","2.15","2025-08-23"
13123,5723,2,"HR","1.18","2025-05-16"
13124,5797,1,"HR","4.74","2025-10-23"
13125,11839,4,"Managerial","2.31","2025-07-24"
13126,4157,4,"Phone","3.26","2025-08-15"
13127,819,2,"HR","1.19","2025-11-16"
13128,3550,3,"Phone","3.95","2025-07-17"
13129,10877,1,"HR","1.28","2025-10-23"
13130,3838,1,"Managerial","4.49","2025-08-13"
13131,3854,1,"Managerial","4.83","2025-06-19"
13132,9575,1,"Managerial","2.49","2025-11-27"
13133,1088,4,"Phone","3.81","2025-09-01"
13134,8593,3,"Managerial","2.73","2025-07-15"
13135,7460,3,"HR","2.38","2025-05-29"
13136,9972,3,"Phone","4.43","2026-01-08"
13137,6822,3,"Managerial","4.16","2025-07-04"
13138,10068,2,"Technical","2.93","2025-10-06"
13139,10998,4,"Technical","2.89","2025-09-10"
13140,7397,2,"HR","2.79","2025-07-04"
13141,7071,1,"Managerial","3.36","2025-10-09"
13142,7415,4,"HR","2.41","2025-11-15"
13143,4796,4,"HR","2.51","2025-03-30"
13144,5234,2,"Technical","1.19","2025-11-28"
13145,11762,3,"Phone","1.85","2025-06-16"
13146,10964,2,"Managerial","1.06","2025-10-11"
13147,9171,2,"Phone","4.84","2025-10-19"
13148,8102,2,"Technical","3.08","2025-11-29"
13149,10867,4,"Phone","4.45","2025-04-06"
13150,3118,1,"Phone","4.70","2025-06-26"
13151,2939,1,"Managerial","3.46","2025-07-23"
13152,11026,2,"Technical","2.00","2025-08-04"
13153,4674,1,"HR","1.85","2026-01-04"
13154,819,4,"Technical","3.53","2025-07-20"
13155,11172,3,"Technical","4.02","2025-05-19"
13156,10090,1,"Technical","2.35","2025-06-25"
13157,8233,1,"Managerial","4.29","2025-07-12"
13158,10893,1,"Managerial","3.40","2026-01-21"
13159,9186,2,"Phone","1.84","2025-06-12"
13160,3069,3,"Managerial","1.86","2026-01-09"
13161,4399,3,"Managerial","1.28","2025-10-04"
13162,460,2,"Phone","1.91","2025-12-28"
13163,2028,4,"Technical","3.27","2025-09-19"
13164,7285,2,"HR","1.13","2025-09-30"
13165,11499,3,"Managerial","4.00","2025-11-24"
13166,3791,4,"Managerial","4.49","2025-12-16"
13167,4882,1,"Technical","4.02","2025-07-16"
13168,10827,3,"HR","3.49","2025-11-24"
13169,2077,2,"HR","3.69","2025-07-19"
13170,8220,4,"Managerial","2.60","2025-09-21"
13171,8989,2,"Technical","4.86","2025-07-09"
13172,9893,1,"Managerial","1.01","2025-05-14"
13173,5740,4,"Managerial","1.27","2025-06-18"
13174,5963,1,"Technical","2.25","2025-12-21"
13175,2579,3,"Technical","4.63","2025-05-07"
13176,8337,1,"Technical","3.59","2025-07-02"
13177,4844,2,"Phone","3.41","2025-12-06"
13178,7810,1,"Technical","3.64","2025-07-10"
13179,11291,1,"HR","3.08","2025-10-21"
13180,3343,3,"HR","2.80","2025-06-10"
13181,221,3,"Phone","4.98","2025-10-07"
13182,2848,1,"Phone","1.65","2025-09-13"
13183,3283,4,"Technical","4.16","2025-12-02"
13184,6145,4,"HR","4.21","2025-03-28"
13185,8385,1,"Managerial","1.38","2025-09-22"
13186,11295,2,"Technical","4.01","2025-11-20"
13187,7273,2,"HR","1.24","2025-10-22"
13188,11695,1,"Technical","4.06","2025-07-20"
13189,8508,4,"Technical","1.04","2025-04-10"
13190,6897,2,"HR","1.45","2025-10-06"
13191,4781,4,"HR","2.20","2025-12-24"
13192,1767,4,"Managerial","4.93","2025-06-16"
13193,3194,1,"Managerial","4.82","2025-12-23"
13194,776,2,"HR","4.40","2025-06-10"
13195,7128,3,"Managerial","3.18","2025-12-06"
13196,216,4,"Technical","1.25","2025-12-22"
13197,9839,4,"Managerial","4.25","2025-05-28"
13198,8196,3,"Phone","1.98","2025-07-30"
13199,6795,2,"Managerial","2.29","2025-04-21"
13200,7040,2,"Managerial","4.07","2025-06-29"
13201,881,2,"Managerial","2.06","2025-09-16"
13202,5815,2,"Managerial","1.90","2025-09-14"
13203,8065,4,"Phone","4.66","2025-12-20"
13204,4539,3,"Phone","3.31","2025-08-20"
13205,1403,4,"Phone","3.87","2025-10-17"
13206,10293,2,"HR","4.43","2025-12-18"
13207,778,1,"HR","2.50","2025-11-14"
13208,2203,1,"HR","3.20","2025-11-06"
13209,5830,4,"Technical","4.00","2025-09-02"
13210,10166,4,"HR","2.74","2026-01-20"
13211,5708,4,"Phone","3.94","2025-08-15"
13212,2249,1,"Phone","4.94","2025-08-20"
13213,4429,2,"Phone","3.39","2025-06-14"
13214,8940,2,"Phone","2.56","2025-09-06"
13215,1626,3,"Technical","2.96","2025-06-22"
13216,8109,2,"Phone","2.08","2026-01-18"
13217,8606,1,"Technical","3.88","2025-06-14"
13218,8990,2,"Technical","2.56","2025-05-05"
13219,351,4,"Technical","1.07","2025-12-27"
13220,7128,1,"Technical","1.69","2025-03-28"
13221,5363,3,"Technical","1.84","2025-08-13"
13222,6889,2,"HR","2.26","2025-09-30"
13223,4325,3,"HR","2.75","2025-07-27"
13224,11739,4,"Phone","5.00","2025-06-15"
13225,8507,2,"Phone","2.73","2025-05-02"
13226,3972,2,"Phone","4.61","2025-11-27"
13227,11787,3,"Managerial","1.67","2025-06-07"
13228,8852,1,"Phone","4.04","2025-05-10"
13229,8332,2,"Technical","4.69","2026-01-18"
13230,2406,3,"Technical","4.75","2025-08-07"
13231,6291,3,"HR","1.42","2025-06-20"
13232,1174,1,"Managerial","4.25","2025-07-10"
13233,8414,3,"HR","1.45","2025-08-09"
13234,1803,3,"Managerial","4.17","2025-03-30"
13235,820,3,"HR","2.78","2025-07-08"
13236,6548,3,"Managerial","3.22","2025-09-26"
13237,2747,4,"Managerial","1.34","2025-07-05"
13238,5359,1,"Phone","2.43","2025-10-14"
13239,8833,1,"Phone","2.12","2025-05-08"
13240,8459,3,"Managerial","1.66","2026-01-11"
13241,3525,4,"Phone","1.89","2025-08-29"
13242,7057,4,"HR","4.52","2025-10-06"
13243,6755,1,"Phone","2.61","2025-07-24"
13244,7573,1,"Technical","4.68","2025-10-29"
13245,1694,3,"Technical","4.53","2025-07-15"
13246,25,2,"HR","2.06","2025-11-08"
13247,11811,1,"Managerial","3.37","2025-10-22"
13248,1988,1,"Phone","4.81","2025-12-15"
13249,757,4,"Managerial","1.04","2025-11-09"
13250,125,1,"Phone","1.85","2025-10-23"
13251,825,3,"Phone","3.23","2025-12-20"
13252,4410,3,"Managerial","4.51","2026-01-10"
13253,2124,4,"Technical","1.54","2025-10-29"
13254,3086,2,"Managerial","2.68","2025-12-08"
13255,2475,1,"Technical","2.41","2025-07-09"
13256,7429,4,"Technical","1.65","2025-07-07"
13257,9568,1,"Phone","1.58","2025-07-24"
13258,7078,4,"HR","3.49","2025-03-30"
13259,11566,4,"Managerial","3.96","2025-05-13"
13260,9905,3,"Phone","4.53","2025-07-16"
13261,5391,1,"HR","4.50","2025-07-23"
13262,7497,2,"Managerial","1.52","2025-08-27"
13263,10963,1,"Phone","2.61","2025-07-26"
13264,1482,4,"Phone","4.20","2026-01-14"
13265,7603,1,"Technical","3.78","2025-04-20"
13266,10818,2,"Managerial","2.38","2025-09-28"
13267,6105,4,"Managerial","4.36","2025-04-26"
13268,3511,1,"Managerial","3.98","2026-01-05"
13269,6995,1,"Managerial","1.76","2025-06-28"
13270,8826,1,"HR","2.67","2025-11-26"
13271,2287,4,"Phone","3.00","2025-10-25"
13272,4121,2,"HR","4.16","2025-12-15"
13273,9550,3,"Managerial","3.54","2025-07-17"
13274,61,4,"Technical","2.16","2025-08-25"
13275,794,2,"Phone","4.56","2025-10-04"
13276,11375,3,"Technical","1.59","2025-07-30"
13277,6912,1,"Technical","1.01","2025-12-21"
13278,3118,2,"Technical","1.71","2025-05-26"
13279,918,3,"HR","2.97","2025-05-25"
13280,10971,2,"Managerial","1.85","2025-12-14"
13281,11475,4,"Managerial","3.13","2025-05-03"
13282,11948,4,"Phone","4.00","2025-03-28"
13283,5281,2,"Managerial","3.93","2025-12-14"
13284,7288,1,"Technical","2.40","2025-03-28"
13285,5877,4,"HR","3.63","2025-04-05"
13286,4599,2,"Technical","4.83","2025-05-02"
13287,413,4,"Technical","2.57","2025-12-01"
13288,4690,1,"Technical","1.41","2025-05-20"
13289,9353,2,"HR","3.95","2025-05-15"
13290,2861,1,"Technical","1.43","2025-08-01"
13291,136,3,"Managerial","4.68","2025-07-14"
13292,5782,3,"Technical","2.70","2025-06-22"
13293,3465,2,"Technical","4.18","2025-12-19"
13294,4496,3,"HR","1.94","2025-10-12"
13295,5738,1,"Phone","2.54","2025-07-29"
13296,8539,4,"HR","3.02","2025-05-02"
13297,2402,1,"Technical","1.47","2026-01-06"
13298,4548,4,"Phone","4.02","2025-04-27"
13299,7211,3,"Phone","1.98","2026-01-08"
13300,6076,1,"Phone","4.09","2025-12-29"
13301,810,1,"Technical","3.49","2025-05-05"
13302,2359,2,"Technical","2.33","2025-06-01"
13303,11992,4,"Technical","3.48","2025-10-16"
13304,3611,3,"Technical","2.22","2025-05-18"
13305,4098,1,"Technical","4.93","2025-04-15"
13306,7339,1,"Phone","2.37","2025-08-18"
13307,5113,3,"Technical","3.59","2026-01-09"
13308,1610,2,"Technical","3.12","2025-08-08"
13309,2707,4,"Phone","1.75","2025-09-23"
13310,7610,2,"Technical","1.10","2026-01-13"
13311,7913,2,"HR","1.51","2025-12-15"
13312,6305,4,"HR","3.34","2025-11-10"
13313,1210,4,"Managerial","2.69","2025-12-14"
13314,8387,3,"HR","2.22","2025-04-11"
13315,2402,4,"Phone","1.04","2025-12-04"
13316,373,3,"HR","2.17","2025-06-06"
13317,9053,2,"Phone","2.67","2025-07-31"
13318,11496,2,"Managerial","4.75","2025-05-31"
13319,9645,1,"Phone","4.72","2025-08-16"
13320,559,3,"Technical","1.08","2025-12-15"
13321,4724,3,"HR","4.91","2025-06-15"
13322,4014,3,"Phone","1.42","2025-07-11"
13323,10290,1,"Technical","2.50","2025-09-26"
13324,6467,1,"HR","3.06","2025-05-31"
13325,11570,2,"Managerial","2.26","2025-07-11"
13326,6148,1,"Managerial","2.92","2025-09-25"
13327,271,4,"Technical","1.79","2025-04-05"
13328,11644,2,"Phone","2.66","2025-05-16"
13329,507,3,"HR","3.93","2025-09-26"
13330,659,1,"HR","1.73","2025-09-29"
13331,1501,3,"Phone","3.64","2025-04-16"
13332,10776,4,"Managerial","2.05","2025-06-18"
13333,10027,1,"HR","5.00","2025-04-10"
13334,2321,3,"Technical","4.20","2025-08-23"
13335,2673,4,"Managerial","2.89","2025-10-14"
13336,7560,4,"Technical","2.97","2025-04-06"
13337,100,1,"Technical","3.06","2025-08-05"
13338,9484,1,"Managerial","2.56","2025-12-15"
13339,5246,4,"Technical","1.83","2025-09-29"
13340,6510,3,"Technical","3.19","2025-06-08"
13341,2127,1,"Managerial","2.96","2025-09-27"
13342,608,1,"Phone","4.05","2025-08-18"
13343,5257,4,"Technical","3.65","2025-07-25"
13344,4758,3,"Managerial","3.00","2025-07-22"
13345,3431,4,"Technical","4.57","2025-06-19"
13346,1603,4,"HR","3.57","2026-01-10"
13347,3932,2,"Technical","1.01","2025-08-18"
13348,11221,4,"Managerial","3.30","2025-04-26"
13349,9838,4,"Phone","1.11","2026-01-03"
13350,2987,4,"HR","3.88","2025-09-08"
13351,9278,4,"HR","2.95","2025-07-26"
13352,4032,1,"HR","4.14","2025-09-30"
13353,3370,4,"Technical","4.73","2025-09-09"
13354,6698,1,"HR","2.09","2025-06-24"
13355,10892,3,"Technical","3.67","2025-07-06"
13356,8994,2,"Managerial","4.54","2025-05-27"
13357,3044,3,"Managerial","3.88","2025-12-12"
13358,2681,3,"HR","3.72","2025-12-05"
13359,9249,2,"HR","1.63","2025-11-14"
13360,2592,2,"HR","1.46","2026-01-04"
13361,2138,3,"Managerial","2.47","2025-03-28"
13362,3647,4,"Phone","2.93","2026-01-15"
13363,800,1,"Managerial","1.47","2025-10-24"
13364,6375,1,"HR","1.44","2025-10-10"
13365,8116,1,"Phone","3.01","2025-08-01"
13366,11469,4,"HR","2.45","2025-04-15"
13367,8913,4,"Managerial","1.57","2025-05-06"
13368,8719,3,"Managerial","3.51","2025-10-06"
13369,7297,3,"Phone","3.31","2026-01-05"
13370,11875,3,"Technical","2.36","2025-07-12"
13371,4208,2,"Phone","1.15","2025-08-09"
13372,11356,4,"HR","3.01","2026-01-21"
13373,10219,4,"Phone","2.49","2025-07-05"
13374,10023,1,"HR","2.78","2025-12-03"
13375,9778,2,"HR","2.79","2025-04-11"
13376,1422,2,"Phone","3.15","2025-04-05"
13377,9779,4,"Phone","2.00","2025-08-01"
13378,1583,3,"Technical","2.46","2025-11-17"
13379,10200,1,"Technical","4.60","2025-04-24"
13380,10376,3,"Phone","1.28","2026-01-14"
13381,11130,3,"Managerial","1.73","2026-01-11"
13382,5155,3,"Technical","3.93","2025-10-27"
13383,6930,3,"Managerial","2.57","2025-09-17"
13384,7072,4,"Phone","1.39","2025-04-22"
13385,3105,2,"Technical","2.58","2025-06-14"
13386,5148,4,"Phone","1.21","2025-05-08"
13387,7315,4,"Technical","3.59","2025-11-07"
13388,11048,2,"Phone","3.69","2025-05-29"
13389,1706,1,"Phone","1.84","2025-09-23"
13390,4149,4,"HR","4.85","2025-08-27"
13391,8257,4,"Managerial","1.70","2025-05-21"
13392,11852,3,"Phone","2.65","2025-05-23"
13393,9878,1,"Managerial","4.11","2025-12-07"
13394,10850,2,"Phone","2.97","2025-08-30"
13395,7144,1,"HR","1.65","2026-01-15"
13396,5205,4,"HR","3.51","2025-12-13"
13397,465,2,"Managerial","4.68","2025-11-02"
13398,2499,3,"Phone","4.48","2025-08-05"
13399,890,2,"Managerial","1.59","2025-07-28"
13400,6785,1,"HR","4.67","2025-07-02"
13401,5415,1,"Phone","4.83","2025-04-12"
13402,4879,1,"Phone","2.63","2025-08-07"
13403,2163,2,"HR","1.17","2025-09-15"
13404,3377,4,"Managerial","3.11","2025-05-05"
13405,11898,2,"Managerial","1.46","2025-09-20"
13406,8339,3,"HR","2.04","2025-12-26"
13407,488,4,"Technical","1.73","2025-12-01"
13408,11352,4,"Managerial","2.29","2025-06-13"
13409,7328,2,"Technical","1.76","2025-04-22"
13410,6747,3,"Managerial","3.63","2025-06-04"
13411,6697,3,"HR","1.29","2025-04-29"
13412,6674,2,"Technical","2.96","2025-04-14"
13413,6465,3,"Phone","4.04","2025-05-12"
13414,5839,2,"HR","2.50","2025-05-13"
13415,6529,4,"HR","1.80","2025-06-22"
13416,5092,4,"Phone","1.33","2026-01-19"
13417,2852,3,"HR","3.73","2025-09-10"
13418,1814,1,"Phone","4.75","2025-09-18"
13419,10017,2,"Technical","3.44","2025-12-26"
13420,4392,2,"Phone","4.09","2025-05-31"
13421,3620,4,"Phone","3.74","2025-04-26"
13422,7958,1,"Phone","3.03","2025-08-14"
13423,11487,3,"Phone","4.65","2025-12-11"
13424,10269,2,"HR","4.06","2026-01-10"
13425,7184,2,"Phone","2.80","2025-10-06"
13426,10257,3,"Managerial","1.08","2025-07-28"
13427,570,1,"Phone","2.52","2025-08-17"
13428,4091,1,"Managerial","3.58","2025-10-10"
13429,2754,4,"Phone","1.75","2025-06-22"
13430,280,2,"Phone","3.58","2025-08-20"
13431,7975,4,"Phone","4.64","2025-11-16"
13432,10072,4,"Managerial","1.13","2025-12-16"
13433,64,1,"Managerial","4.18","2025-09-16"
13434,11632,2,"HR","1.13","2025-08-13"
13435,9718,2,"Phone","3.52","2025-08-20"
13436,9216,3,"Managerial","4.68","2025-06-26"
13437,5275,3,"Managerial","1.89","2025-12-16"
13438,1658,2,"Phone","1.64","2025-09-12"
13439,8599,1,"Managerial","4.16","2025-08-25"
13440,3019,3,"HR","3.93","2025-03-31"
13441,11283,2,"Managerial","2.73","2025-12-24"
13442,9821,4,"Managerial","3.83","2025-10-25"
13443,5575,2,"Managerial","3.25","2025-11-25"
13444,10436,1,"HR","2.75","2026-01-16"
13445,9483,2,"HR","4.52","2025-05-18"
13446,4472,1,"Managerial","4.87","2025-06-21"
13447,5124,4,"Phone","4.15","2025-08-11"
13448,11481,2,"Managerial","2.24","2025-09-22"
13449,8273,1,"HR","3.88","2025-11-25"
13450,9502,2,"Managerial","3.64","2026-01-11"
13451,11035,2,"Managerial","1.02","2025-09-29"
13452,4785,4,"Managerial","3.22","2025-05-23"
13453,8597,3,"HR","2.81","2025-09-14"
13454,10891,2,"Managerial","3.02","2025-10-06"
13455,8453,1,"Technical","2.03","2025-05-28"
13456,4469,2,"Managerial","2.37","2025-07-17"
13457,185,1,"Managerial","1.46","2025-11-03"
13458,4712,2,"Managerial","2.52","2025-04-16"
13459,6996,2,"Phone","2.62","2025-11-20"
13460,3218,4,"Phone","2.36","2025-10-23"
13461,2624,2,"Managerial","2.67","2025-12-12"
13462,1812,4,"Technical","2.26","2025-08-23"
13463,8308,3,"HR","4.87","2025-09-23"
13464,10412,4,"Phone","3.96","2025-05-15"
13465,1945,1,"HR","2.58","2025-05-23"
13466,4983,2,"Managerial","1.89","2025-10-12"
13467,6346,2,"Technical","1.20","2025-06-21"
13468,8351,1,"Phone","1.09","2025-12-02"
13469,1740,3,"Managerial","2.85","2025-09-07"
13470,2345,2,"Managerial","2.67","2025-11-15"
13471,11764,2,"HR","3.17","2025-12-13"
13472,4917,2,"Phone","4.05","2025-08-31"
13473,8601,2,"HR","4.84","2025-12-13"
13474,939,3,"Technical","3.32","2025-07-23"
13475,8399,3,"HR","2.49","2025-11-29"
13476,6429,2,"Phone","2.43","2025-12-21"
13477,1973,4,"HR","1.74","2025-04-05"
13478,6617,2,"HR","1.42","2025-10-31"
13479,7435,2,"Managerial","2.85","2025-08-30"
13480,10603,4,"HR","2.93","2025-11-11"
13481,6780,2,"Technical","3.37","2025-10-05"
13482,10103,3,"Technical","2.73","2025-12-01"
13483,9195,3,"HR","3.28","2025-04-20"
13484,7987,2,"HR","1.54","2025-09-13"
13485,880,1,"HR","4.68","2025-06-29"
13486,1808,1,"Phone","3.48","2025-08-09"
13487,4855,1,"Technical","4.68","2025-10-16"
13488,1073,2,"HR","4.62","2025-04-01"
13489,8792,4,"Technical","2.19","2026-01-11"
13490,2265,3,"Phone","1.88","2025-06-10"
13491,368,1,"Managerial","4.91","2025-12-22"
13492,5260,3,"Phone","1.99","2025-03-29"
13493,9203,3,"Phone","1.45","2025-11-23"
13494,9540,1,"HR","2.59","2025-05-25"
13495,6843,3,"Technical","1.36","2025-10-14"
13496,10220,4,"Technical","3.80","2025-07-10"
13497,3551,2,"Phone","2.51","2025-04-30"
13498,7186,3,"Technical","1.52","2025-09-04"
13499,4118,4,"HR","2.71","2025-06-26"
13500,9110,3,"Managerial","3.91","2025-11-25"
13501,3382,4,"HR","2.20","2025-12-02"
13502,7679,1,"HR","3.67","2025-04-27"
13503,4830,2,"Managerial","3.92","2025-05-25"
13504,7215,2,"HR","2.48","2025-05-19"
13505,995,3,"Phone","1.22","2025-10-09"
13506,7058,4,"Phone","2.67","2025-08-22"
13507,4708,3,"Phone","4.94","2025-10-29"
13508,2969,2,"HR","1.19","2025-10-02"
13509,3825,1,"Managerial","2.49","2025-10-06"
13510,4443,2,"Technical","2.14","2025-09-15"
13511,9280,1,"HR","3.90","2025-06-16"
13512,5006,1,"HR","4.79","2025-10-07"
13513,6659,2,"Technical","1.87","2025-10-08"
13514,8388,3,"Technical","3.35","2025-10-20"
13515,8152,2,"HR","3.95","2025-05-30"
13516,2614,2,"Managerial","2.05","2025-11-18"
13517,9745,4,"Phone","2.63","2025-06-05"
13518,4745,2,"Managerial","2.24","2025-12-20"
13519,11207,4,"Phone","4.75","2026-01-10"
13520,2792,3,"Technical","1.20","2025-11-24"
13521,721,2,"Managerial","1.84","2025-10-11"
13522,1613,1,"HR","4.28","2025-10-26"
13523,7092,1,"Managerial","2.08","2025-11-02"
13524,8530,1,"Technical","4.40","2026-01-02"
13525,6471,4,"HR","3.82","2026-01-10"
13526,10106,3,"Technical","1.61","2025-06-10"
13527,7435,4,"Phone","4.75","2025-03-29"
13528,3298,3,"Phone","3.05","2025-07-25"
13529,2554,1,"Phone","2.14","2026-01-07"
13530,10906,1,"HR","1.77","2025-06-12"
13531,6911,2,"Technical","2.95","2026-01-20"
13532,3763,1,"Managerial","4.37","2025-08-18"
13533,3966,3,"Technical","1.75","2025-08-26"
13534,6335,3,"HR","3.96","2025-11-23"
13535,1288,2,"HR","2.38","2025-08-02"
13536,11045,4,"Phone","3.24","2025-08-09"
13537,5371,4,"Phone","2.04","2025-12-13"
13538,11214,3,"HR","2.84","2025-12-09"
13539,3133,4,"Managerial","4.53","2025-05-22"
13540,10826,2,"Managerial","1.33","2025-11-14"
13541,3256,2,"Technical","3.50","2025-04-06"
13542,10793,3,"Managerial","2.86","2025-08-28"
13543,8503,3,"HR","4.09","2025-11-26"
13544,11405,3,"Managerial","2.19","2025-06-16"
13545,9633,4,"Phone","4.78","2025-10-27"
13546,7207,4,"Technical","3.14","2025-11-14"
13547,8005,4,"Technical","2.91","2025-10-28"
13548,3650,1,"Phone","4.36","2025-04-28"
13549,4076,4,"Technical","3.94","2025-09-29"
13550,5042,3,"Managerial","2.36","2025-06-25"
13551,3903,3,"Phone","2.58","2025-04-18"
13552,10336,4,"Phone","1.10","2025-09-01"
13553,11049,3,"Managerial","2.39","2025-06-17"
13554,4832,2,"HR","1.73","2025-07-12"
13555,7529,2,"Managerial","3.03","2025-04-14"
13556,10565,2,"Phone","3.92","2025-08-22"
13557,3085,2,"HR","1.54","2026-01-05"
13558,1864,4,"Phone","1.92","2025-08-07"
13559,2809,4,"Phone","1.87","2025-03-30"
13560,5754,1,"Managerial","2.88","2025-05-03"
13561,7172,3,"Technical","4.52","2025-09-12"
13562,9722,3,"Managerial","1.96","2025-11-17"
13563,4280,2,"Technical","4.57","2025-07-09"
13564,2211,2,"Managerial","2.10","2025-10-05"
13565,7063,1,"HR","3.50","2025-03-30"
13566,663,3,"Technical","4.17","2025-06-17"
13567,4146,2,"Phone","2.57","2025-11-14"
13568,7611,2,"Phone","1.30","2025-05-21"
13569,2100,4,"Managerial","2.82","2025-06-25"
13570,3035,4,"Phone","4.95","2025-07-25"
13571,940,2,"HR","2.88","2025-07-24"
13572,4163,4,"HR","2.95","2025-10-21"
13573,7233,1,"Phone","4.56","2025-09-20"
13574,1142,3,"Managerial","4.37","2025-11-11"
13575,840,1,"Managerial","3.71","2025-05-05"
13576,4353,4,"Phone","2.50","2025-06-10"
13577,2166,4,"Managerial","2.36","2025-11-24"
13578,5316,2,"HR","4.04","2025-12-14"
13579,11194,3,"Technical","2.65","2025-03-31"
